SampleID,cellLabelInImage,cellSize,C,Na,Si,HH3,Vimentin,SMA,Background,Collagen.1,Lag3,CD4,CD14,Foxp3,PD.1,CD31,PD.L1,E.cadherin,Ki67,CD209,CD206,gdTCR,iNOS,CD68,CD36,CD8,CD3,IDO,CD11c,CD163,CD20,CD16,IFNg,HLA.DR.DQ.DP,CD11b,CD45,H3K9Ac,Keratin.pan,CD103,MastChyTry,MPO,NaKATPase,HLA.Class.1,Ta,Au,Tissue,PatientID,lineage,cell_type,cell_lin,lintype_num,FlowSOM_ID
Point6,696,394,0.930848621,0.855036938,0.271331096,0.8650400220000001,0.649067562,0.0,0.260944965,0.0,0,0.348008129,0.4428893,0.0,0,0.0,0.596790432,0,0.0,0.0,0.676755744,0.0,0.0,0.629749465,0.0,0.0,0.0,0.434488971,0.665162299,0.0,0.0,0.48866352799999996,0,0.767451146,0.548913765,0.695172502,0.704747241,0.0,0.0,0.0,0.0,0.694346722,0.6982704609999999,0.08630436,0.125101748,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,697,293,0.924380385,0.818810716,0.240047869,0.7256207920000001,0.809295457,0.0,0.219892018,0.0,0,0.123862856,0.506574832,0.0,0,0.0,0.630502369,0,0.0,0.0,0.68693846,0.0,0.0,0.918510692,0.259723508,0.386592896,0.236346072,0.513687079,0.646561787,0.0,0.0,0.33058598899999997,0,0.84646714,0.730797878,0.730831894,0.5061714270000001,0.0,0.0,0.0,0.0,0.720944274,0.8089574890000001,0.116143964,0.08446672599999999,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,698,338,0.914912581,0.8098241959999999,0.24473760600000002,0.72786639,0.879588948,0.0,0.23660120199999998,0.0,0,0.10804503300000001,0.144221891,0.0,0,0.0,0.097337647,0,0.0,0.0,0.356072419,0.0,0.0,0.6999252359999999,0.0,0.0,0.0,0.49451088299999996,0.31089721600000003,0.0,0.0,0.308291215,0,0.6857928459999999,0.24830970100000002,0.35111882200000005,0.305530712,0.0,0.0,0.0,0.0,0.39022237,0.7545902859999999,0.049549887,0.042359787,gran_lung,30,immune,CD68_Mac,myeloid,1,10
Point6,699,409,0.9221803470000001,0.843709954,0.275380043,0.8206416190000001,0.602334859,0.0,0.26957929,0.0,0,0.397985606,0.649133619,0.0,0,0.0,0.251841931,0,0.8217949859999999,0.0,0.31009060899999996,0.0,0.0,0.475628613,0.0,0.0,0.135006079,0.488996029,0.520463577,0.0,0.0,0.165664169,0,0.6862927670000001,0.354424501,0.66724611,0.727196457,0.0,0.0,0.0,0.0,0.6884946340000001,0.6773900409999999,0.12276791599999999,0.146518959,gran_lung,30,immune,CD16_CD14_Mono,myeloid,1,2
Point6,701,541,0.939594852,0.8381401959999999,0.27726874100000004,0.808038398,0.857548075,0.085173576,0.195356327,0.0,0,0.034367599,0.27877846300000003,0.0,0,0.0,0.434210662,0,0.0,0.0,0.7737973229999999,0.0,0.0,0.8049869070000001,0.0,0.0,0.0,0.45622416299999996,0.670788022,0.0,0.0,0.155248459,0,0.770917167,0.551754304,0.5144452429999999,0.605521367,0.0,0.0,0.0,0.0,0.59127562,0.693988443,0.072886301,0.138875961,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,702,330,0.9030218720000001,0.826639433,0.259309551,0.741553068,0.7078714559999999,0.0,0.24178317300000002,0.3251452,0,0.7578709509999999,0.587241044,0.0,0,0.0,0.42579509200000004,0,0.0,0.0,0.44699078299999995,0.0,0.7949832859999999,0.489946315,0.0,0.0,0.5839140820000001,0.41487142299999996,0.626847257,0.0,0.0,0.225499525,0,0.647437838,0.137703317,0.8503207070000001,0.635971785,0.0,0.0,0.0,0.0,0.7691696179999999,0.778186895,0.155843525,0.165471894,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,703,176,0.877005602,0.8345654,0.18817276100000002,0.763099945,0.423129665,0.0,0.343549134,0.293497372,0,0.325291763,0.522989843,0.0,0,0.0,0.178393606,0,0.0,0.0,0.0,0.0,0.0,0.307493365,0.0,0.0,0.0,0.346927625,0.6884895459999999,0.0,0.438213477,0.269451167,0,0.7801666540000001,0.598454382,0.764253903,0.543638181,0.0,0.0,0.0,0.0,0.750037022,0.756669598,0.11028004,0.06590320599999999,gran_lung,30,immune,B_cell,lymphocyte,2,9
Point6,704,367,0.893147226,0.796723002,0.251605865,0.7258855679999999,0.784376305,0.0,0.39743667200000005,0.0,0,0.269469019,0.7314430120000001,0.0,0,0.0,0.030429513,0,0.0,0.0,0.511131028,0.0,0.565160896,0.590887501,0.0,0.0,0.0,0.460207634,0.540282421,0.0,0.0,0.42682730700000004,0,0.595426758,0.109778777,0.719079252,0.537132963,0.0,0.0,0.0,0.0,0.77740321,0.7034446590000001,0.091708148,0.085639316,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,706,180,0.9542948170000001,0.846693763,0.31558602399999997,0.805813655,0.842267865,0.0,0.223389632,0.0,0,0.341135178,0.778022825,0.0,0,0.0,0.454965995,0,0.0,0.0,0.695252807,0.0,0.0,0.30266793399999997,0.0,0.05940782,0.0,0.43268737799999996,0.610565616,0.0,0.0,0.49287202,0,0.7298530959999999,0.555530576,0.691021532,0.706964223,0.0,0.0,0.0,0.0,0.66612555,0.7496272490000001,0.11771008599999999,0.125405775,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,707,229,0.880882078,0.8163232229999999,0.212831145,0.756087243,0.687249897,0.0,0.385385304,0.019645475,0,0.7660630999999999,0.37546271299999995,0.0,0,0.0,0.09583894400000001,0,0.0,0.0,0.0,0.0,0.776850805,0.49806634,0.0,0.0,0.62844572,0.2487587,0.497207413,0.0,0.0,0.0,0,0.6328869429999999,0.303441907,0.760948292,0.676727495,0.0,0.0,0.0,0.0,0.660448858,0.712941272,0.061766305,0.07932323299999999,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,709,324,0.93358611,0.826303895,0.246261895,0.74493509,0.609732535,0.0,0.24581479999999997,0.0,0,0.7854848870000001,0.39618314200000004,0.0,0,0.0,0.516240127,0,0.0,0.0,0.455396504,0.0,0.0,0.475041318,0.0,0.0,0.0,0.609649411,0.710355837,0.0,0.0,0.10019426699999999,0,0.7012008559999999,0.49504947299999996,0.790048748,0.47067721700000004,0.0,0.0,0.0,0.0,0.71586026,0.7230755320000001,0.071720061,0.100800965,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,710,263,0.91817799,0.8339150209999999,0.26287918600000004,0.712013425,0.818698499,0.0,0.24261126100000002,0.627027766,0,0.093052959,0.312363803,0.0,0,0.0,0.24429510899999998,0,0.0,0.0,0.6299129929999999,0.0,0.0,0.676222545,0.023223455,0.0,0.0,0.403174814,0.570278498,0.0,0.0,0.140984633,0,0.714981874,0.502278287,0.485234193,0.027472113,0.0,0.0,0.0,0.0,0.517781818,0.760623776,0.07078538200000001,0.124982755,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,712,170,0.874299279,0.820565051,0.181772983,0.711663552,0.653751843,0.0,0.353468093,0.286863155,0,0.7737312590000001,0.506748196,0.0,0,0.702787535,0.40384438799999994,0,0.0,0.0,0.0,0.0,0.038398031,0.0,0.0,0.09324851699999999,0.7274564379999999,0.318759473,0.564975322,0.0,0.0,0.0,0,0.605763038,0.0,0.870024288,0.620420905,0.0,0.0,0.0,0.0,0.813721639,0.772033977,0.068663512,0.080040537,gran_lung,30,endothelial,endothelial,nonimmune,5,1
Point6,713,205,0.8806575529999999,0.812136759,0.2154137,0.811812915,0.357935974,0.0,0.39264976100000004,0.619815928,0,0.480587445,0.089780924,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48934181299999996,0.22870033899999997,0.259713841,0.0,0.0,0.324667611,0,0.691829172,0.254437066,0.709730998,0.680946893,0.0,0.0,0.0,0.0,0.668924732,0.7077537429999999,0.046818045999999995,0.12138657,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,714,688,0.86155294,0.82542832,0.600789867,0.827503395,0.500250344,0.0,0.322612374,0.26321754399999997,0,0.14780448599999998,0.279282331,0.0,0,0.0,0.040518011,0,0.0,0.0,0.0,0.0,0.0,0.193412022,0.053049541,0.0,0.150496889,0.13252056,0.053549802,0.0,0.0,0.0,0,0.579847518,0.0595153,0.47911412700000006,0.726867658,0.0,0.0,0.0,0.0,0.43177596700000004,0.622298496,0.05849827900000001,0.076300235,gran_lung,30,immune,CD14_Mono,myeloid,1,6
Point6,715,223,0.862793334,0.8424490790000001,0.24745172199999999,0.8169347690000001,0.55723981,0.0,0.249576582,0.0,0,0.13495744,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486621906,0.34961162,0.18498936300000002,0.391211935,0.0,0.0,0.0,0,0.55373979,0.0,0.7028666929999999,0.756753653,0.0,0.0,0.0,0.0,0.57786691,0.606416713,0.072817616,0.11373693,gran_lung,30,immune,CD8_T,lymphocyte,2,3
Point6,716,356,0.8489342129999999,0.8488694440000001,0.23420122899999998,0.892190915,0.510445301,0.0,0.340355733,0.38691020000000004,0,0.48099166200000004,0.159630771,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206352991,0.589224055,0.155358665,0.0,0.0,0.034300127,0.0,0,0.56993817,0.0,0.6826748229999999,0.832155785,0.0,0.0,0.0,0.0,0.497296477,0.580885655,0.077592423,0.11761552199999999,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,717,309,0.9330935659999999,0.835339175,0.259351583,0.8061091640000001,0.8307288509999999,0.0,0.159719336,0.407947509,0,0.252579063,0.698096235,0.0,0,0.0,0.361450086,0,0.0,0.0,0.551038646,0.0,0.0,0.662451298,0.0,0.017431486,0.0,0.38528299299999996,0.579597512,0.0,0.0,0.489140242,0,0.672992551,0.210369525,0.636241434,0.617101977,0.0,0.0,0.0,0.0,0.677604105,0.744745498,0.081412528,0.110334889,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,719,105,0.8897698190000001,0.777278445,0.228232677,0.623013623,0.903160545,0.0,0.229209683,0.0,0,0.0,0.504309742,0.0,0,0.0,0.0,0,0.0,0.0,0.735074662,0.0,0.65357709,0.79662403,0.0,0.0,0.0,0.277047389,0.280601931,0.0,0.0,0.0,0,0.6143429810000001,0.0,0.28766057,0.0,0.0,0.0,0.0,0.0,0.40005725799999997,0.70538081,0.086351287,0.085538633,gran_lung,30,immune,CD68_Mac,myeloid,1,10
Point6,720,423,0.831219102,0.8274653479999999,0.20866727100000002,0.8414430740000001,0.529385921,0.0,0.340186549,0.464967099,0,0.0,0.12741641199999998,0.0,0,0.0,0.0,0,0.0,0.0,0.055592552999999996,0.0,0.0,0.0,0.0,0.0,0.29779993899999996,0.0,0.0,0.0,0.245762222,0.10223464800000001,0,0.440646187,0.013918534,0.53766393,0.7573666659999999,0.0,0.0,0.0,0.0,0.063089416,0.604168697,0.045443729,0.125952161,gran_lung,30,immune,B_cell,lymphocyte,2,9
Point6,721,330,0.929952505,0.8806982179999999,0.275168278,0.8645906590000001,0.42280685100000004,0.0,0.343549134,0.0,0,0.689075795,0.500494305,0.0,0,0.0,0.564651451,0,0.0,0.0,0.513962369,0.0,0.0,0.188116903,0.0,0.0,0.464900095,0.324825823,0.527325165,0.0,0.0,0.375798376,0,0.632620253,0.43301067,0.78824826,0.878918616,0.0,0.0,0.0,0.0,0.733214493,0.668319378,0.09463921800000001,0.099292163,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,723,370,0.937677894,0.88539274,0.25984550100000003,0.913042993,0.585240228,0.0,0.346602284,0.415262645,0,0.750846584,0.5913968000000001,0.0,0,0.0,0.272406251,0,0.0,0.0,0.0,0.0,0.0,0.158698618,0.0,0.11318910800000001,0.7490436090000001,0.480452034,0.412298987,0.0,0.0,0.531963819,0,0.663118569,0.047547000000000006,0.805368255,0.899633997,0.0,0.0,0.0,0.0,0.6850920890000001,0.780040918,0.10112628300000001,0.12283795900000001,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,724,192,0.8675702740000001,0.8204146959999999,0.178998821,0.739479289,0.7021587020000001,0.0,0.248577081,0.403547135,0,0.032286739,0.11778229800000001,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561809421,0.78456558,0.26868408899999996,0.07146344,0.0,0.0,0.0,0,0.087555019,0.0,0.78722852,0.583936407,0.0,0.0,0.0,0.0,0.703250073,0.76247752,0.061419919,0.092337904,gran_lung,30,immune,CD8_T,lymphocyte,2,3
Point6,725,303,0.9483729329999999,0.90032933,0.301998298,0.963421738,0.675920346,0.0,0.40653303,0.0,0,0.7706843040000001,0.592551511,0.0,0,0.0,0.125045558,0,0.0,0.0,0.0,0.0,0.0,0.034241301,0.0,0.195790045,0.83583906,0.39997383200000003,0.35956464899999996,0.0,0.0,0.25449528899999996,0,0.625834806,0.32118345600000003,0.8467958809999999,0.917829096,0.0,0.0,0.0,0.0,0.721879226,0.777749345,0.118611955,0.17099359,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,726,401,0.8796222359999999,0.818072048,0.20746406,0.782815261,0.652963769,0.0,0.27431195399999997,0.213628063,0,0.510771732,0.608844469,0.0,0,0.0,0.041701936,0,0.0,0.0,0.42337610200000003,0.0,0.032577407,0.432668376,0.0,0.11724360000000002,0.469589584,0.37728712299999995,0.45608825399999997,0.0,0.0,0.0,0,0.618231664,0.0,0.7548753890000001,0.658284781,0.0,0.0,0.0,0.0,0.665963181,0.683713345,0.084999744,0.107082125,gran_lung,30,immune,CD68_Mac,myeloid,1,10
Point6,727,348,0.864631756,0.782250445,0.21341141,0.747405853,0.563219171,0.0,0.39801729799999996,0.629789284,0,0.255652129,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218423244,0.0,0.0,0.0,0.0,0.0,0,0.333986482,0.0,0.359891065,0.654921169,0.0,0.0,0.0,0.0,0.14732703,0.579927309,0.05468258,0.07842118299999999,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,730,229,0.84910294,0.810475913,0.178044848,0.7365234359999999,0.24681554100000003,0.0,0.274456989,0.534855188,0,0.461349071,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182917372,0.0,0.0,0.0,0.0,0.0,0,0.583539779,0.0,0.604314926,0.617169435,0.0,0.0,0.0,0.0,0.487131586,0.646408212,0.071100151,0.041707576,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,731,465,0.9012950000000001,0.810059167,0.23809372,0.745403028,0.813027705,0.0,0.255745341,0.33156918,0,0.066274695,0.6860603940000001,0.0,0,0.0,0.059706797,0,0.0,0.0,0.0,0.0,0.0,0.459434301,0.0,0.0,0.0,0.444337675,0.5405969970000001,0.0,0.0,0.368419416,0,0.601844211,0.32352316,0.637099787,0.604147341,0.0,0.0,0.0,0.0,0.662384697,0.700510168,0.079016437,0.136853116,gran_lung,30,immune,CD16_CD14_Mono,myeloid,1,2
Point6,732,298,0.854237923,0.787163223,0.22210784600000003,0.75012855,0.563405546,0.0,0.28799645,0.661322021,0,0.0,0.19749565100000002,0.0,0,0.0,0.0,0,0.0,0.0,0.09315332300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000502000000005,0,0.566205965,0.0,0.23381953,0.689636495,0.0,0.0,0.0,0.0,0.198450295,0.648243714,0.040503995,0.076557138,gran_lung,30,immune,CD14_Mono,myeloid,1,6
Point6,733,327,0.932631605,0.826429313,0.26174106199999997,0.7632212420000001,0.783331113,0.137760572,0.306996896,0.0,0,0.0,0.08465440800000001,0.0,0,0.0,0.19029388100000003,0,0.0,0.0,0.668093643,0.0,0.0,0.663171384,0.0,0.0,0.0,0.429828716,0.413048132,0.0,0.0,0.033736077999999996,0,0.637348764,0.325675984,0.190483857,0.5629860760000001,0.0,0.0,0.0,0.0,0.316943036,0.637354329,0.051128727,0.08281285299999999,gran_lung,30,immune,CD68_Mac,myeloid,1,10
Point6,734,164,0.92384667,0.823188244,0.236555507,0.745842488,0.666677147,0.0,0.285769968,0.0,0,0.7180433,0.0,0.0,0,0.0,0.067569924,0,0.0,0.0,0.084996948,0.0,0.0,0.3973873,0.0,0.155553608,0.076369035,0.612713315,0.5480588470000001,0.0,0.0,0.0,0,0.6339230020000001,0.10546998,0.740973055,0.364163775,0.0,0.0,0.0,0.0,0.616272554,0.65326904,0.083377566,0.10518419,gran_lung,30,immune,CD68_Mac,myeloid,1,10
Point6,735,162,0.912765748,0.8175591170000001,0.280878739,0.8047600840000001,0.885106897,0.0,0.152646236,0.29620257699999997,0,0.0,0.5588310679999999,0.0,0,0.0,0.163253017,0,0.0,0.0,0.494256539,0.0,0.0,0.032033091,0.0,0.0,0.0,0.5101045120000001,0.504050916,0.0,0.0,0.464782056,0,0.49136303299999995,0.201933269,0.511195493,0.614659107,0.0,0.0,0.0,0.0,0.656498201,0.707986076,0.136824099,0.135536443,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,736,209,0.907046715,0.8193381890000001,0.231621789,0.804734026,0.7829593029999999,0.0,0.157534179,0.0,0,0.780018427,0.505412263,0.0,0,0.0,0.02672887,0,0.0,0.0,0.261630369,0.0,0.0,0.520910754,0.0,0.0,0.616689193,0.441169576,0.57628497,0.0,0.0,0.0,0,0.573444608,0.35688071600000004,0.7892972970000001,0.646895946,0.0,0.0,0.0,0.0,0.806206855,0.7594265109999999,0.0459629,0.085892737,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,737,323,0.944508462,0.837124745,0.255901737,0.785177525,0.691316245,0.0,0.128409742,0.0,0,0.057353692000000005,0.1620405,0.0,0,0.0,0.445126685,0,0.0,0.0,0.769066548,0.0,0.0,0.824727165,0.0,0.0,0.058398446,0.44880281299999997,0.6181830939999999,0.0,0.0,0.0,0,0.7742160690000001,0.5910195779999999,0.45190995100000003,0.601929162,0.0,0.0,0.0,0.0,0.553433799,0.702775155,0.071920762,0.144504792,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,738,351,0.913907515,0.80764834,0.22013745399999998,0.706270877,0.867978606,0.0,0.34435273200000005,0.0,0,0.470479177,0.398580366,0.0,0,0.0,0.44949365399999996,0,0.0,0.0,0.744767437,0.0,0.0,0.902889143,0.150593305,0.0,0.139547692,0.479817011,0.573800851,0.0,0.0,0.270042475,0,0.681890771,0.5320356479999999,0.662456218,0.393805529,0.0,0.0,0.0,0.0,0.720981144,0.7744862240000001,0.11053074,0.12780334,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,739,325,0.880641876,0.85235391,0.24909949399999998,0.863795416,0.638050534,0.0,0.34789117799999997,0.09424420300000001,0,0.356124535,0.215318724,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594992427,0.6575266439999999,0.293851077,0.37932810100000003,0.0,0.286579611,0.0,0,0.239878832,0.0,0.801009457,0.772669725,0.0,0.0,0.0,0.0,0.594584117,0.660394151,0.06499234400000001,0.111225533,gran_lung,30,immune,CD8_T,lymphocyte,2,3
Point6,740,210,0.876035082,0.8101357309999999,0.24445157399999998,0.779972905,0.602141754,0.0,0.46275311799999996,0.550379976,0,0.2181792,0.147327467,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209318349,0.328860064,0.161160451,0.145224265,0.0,0.0,0.0,0,0.541430062,0.0,0.669544166,0.689345352,0.0,0.0,0.0,0.0,0.50165798,0.5442773320000001,0.034652686,0.06624591,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,741,396,0.955605555,0.87278804,0.292178991,0.887579662,0.667959544,0.0,0.470355474,0.584651343,0,0.671774183,0.565117459,0.0,0,0.0,0.172520975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027176932,0.572912073,0.338279406,0.321353994,0.0,0.11736821,0.316891364,0,0.479204265,0.0,0.717349425,0.785661718,0.0,0.0,0.0,0.0,0.597668297,0.7518216240000001,0.10919231900000001,0.143041718,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,742,330,0.8569026040000001,0.851441798,0.226910959,0.87837505,0.563633095,0.0,0.263317856,0.23912491100000002,0,0.178239201,0.11020258699999999,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366325067,0.5897599729999999,0.068484388,0.01407059,0.0,0.095612085,0.016745966,0,0.542337155,0.017836492,0.6784081890000001,0.791248605,0.0,0.0,0.0,0.0,0.31491394100000003,0.642255473,0.043759172,0.11985965300000001,gran_lung,30,immune,CD8_T,lymphocyte,2,3
Point6,743,343,0.845205852,0.80250879,0.20245953100000003,0.770165729,0.6188267479999999,0.0,0.35093545299999995,0.285174578,0,0.0,0.080856334,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.517311007,0.0,0.0,0.053023359000000006,0.0,0.0,0.0,0.0,0,0.489891467,0.0,0.546083587,0.651248642,0.0,0.0,0.0,0.0,0.287615661,0.633198105,0.061849022000000003,0.073530249,gran_lung,30,immune,imm_other,other,4,5
Point6,744,558,0.900749782,0.82263082,0.259659362,0.754884825,0.6967086490000001,0.0,0.20337129899999998,0.055932675999999994,0,0.434045284,0.519665499,0.0,0,0.0,0.42633078399999996,0,0.0,0.0,0.15118018,0.0,1.111043159,0.47096095299999996,0.0,0.066929507,0.0,0.40996161,0.5713454729999999,0.0,0.0,0.049286659000000003,0,0.7075815609999999,0.34083831600000003,0.692781605,0.684821663,0.0,0.0,0.0,0.0,0.732755925,0.746476453,0.13969849,0.138383783,gran_lung,30,immune,CD16_CD14_Mono,myeloid,1,2
Point6,747,230,0.871161532,0.84531034,0.23183447899999998,0.864511825,0.524668008,0.0,0.242733602,0.485610941,0,0.44826829,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229160588,0.570570159,0.331118272,0.19752874,0.0,0.147018084,0.0,0,0.474012194,0.0,0.699290677,0.724215597,0.0,0.0,0.0,0.0,0.540454427,0.690477511,0.07977238099999999,0.051389761,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,748,580,0.8479597659999999,0.8293387240000001,0.20521294699999998,0.88316571,0.61422324,0.0,0.391436706,0.157665177,0,0.0,0.079734308,0.0,0,0.773337285,0.066884855,0,0.0,0.0,0.17259578899999997,0.0,0.0,0.0,0.132812396,0.0,0.096609715,0.0,0.0,0.01295074,0.0,0.0,0,0.538076249,0.050524644,0.303527706,0.759138289,0.0,0.0,0.705360573,0.0,0.40498146399999996,0.637684453,0.072075351,0.095004942,gran_lung,30,endothelial,endothelial,nonimmune,5,1
Point6,749,175,0.960258263,0.89519528,0.269787354,0.983268582,0.706951357,0.0,0.308610498,0.203028097,0,0.623521378,0.524302834,0.0,0,0.0,0.313661895,0,0.0,0.0,0.0,0.0,0.0,0.058953624,0.0,0.0,0.464430447,0.38853399200000005,0.466480048,0.0,0.0,0.377181036,0,0.653493501,0.36780360700000003,0.7173191329999999,0.8919900540000001,0.0,0.0,0.0,0.0,0.53256299,0.7467687040000001,0.129291657,0.184770648,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,750,253,0.950098982,0.876624851,0.272283537,0.941477496,0.701247444,0.0,0.355745916,0.345766058,0,0.782093168,0.642006339,0.0,0,0.0,0.438422793,0,0.47915956600000004,0.0,0.250803657,0.0,0.0,0.333065811,0.0,0.322294239,0.83404465,0.449488258,0.513548995,0.0,0.0,0.305486921,0,0.7245264229999999,0.23148354,0.842127565,0.8012598120000001,0.0,0.0,0.0,0.0,0.770063407,0.764639702,0.110703955,0.14014976099999998,gran_lung,30,immune,CD4_T,lymphocyte,2,4
Point6,751,305,0.907365435,0.866062542,0.231793152,0.8556131690000001,0.7607250309999999,0.0,0.366342624,0.0,0,0.434334449,0.580801009,0.0,0,0.0,0.32520122100000004,0,0.050383557999999995,0.0,0.09111597099999999,0.0,0.0,0.201106174,0.0,0.0,0.211848028,0.445113504,0.599237006,0.0,0.0,0.139097528,0,0.48127318,0.353173674,0.750375688,0.782918404,0.0,0.0,0.0,0.0,0.77484564,0.700557205,0.088778527,0.12722072199999998,gran_lung,30,immune,CD11c_DC/Mono,myeloid,1,12
Point6,752,492,0.901939044,0.844120392,0.246496658,0.797539131,0.858026033,0.168593191,0.257597801,0.248532846,0,0.0,0.573297225,0.0,0,0.0,0.294826076,0,0.0,0.0,0.381805257,0.0,0.0,0.33394772,0.0,0.0,0.0,0.470290486,0.431806024,0.0,0.0,0.477537,0,0.47575331600000004,0.396049595,0.557200364,0.7157668620000001,0.0,0.0,0.0,0.0,0.5933642379999999,0.703253593,0.095124011,0.115494271,gran_lung,30,immune,CD16_CD14_Mono,myeloid,1,2
Point6,753,51,0.8613732690000001,0.765350458,0.22547473699999998,0.619455093,0.649635813,0.0,0.42156347200000005,0.4674625,0,0.0,0.375002234,0.0,0,0.5199749339999999,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.145255337,0.666294067,0.0,0.0,0.0,0.0,0.0,0.0,0,0.572761144,0.0,0.0,0.459818279,0.0,0.0,0.0,0.0,0.269546285,0.622734059,0.17524367300000002,0.0,gran_lung,30,endothelial,endothelial,nonimmune,5,1
Point6,754,375,0.9291748809999999,0.855118499,0.264463055,0.815223936,0.73231843,0.0,0.23476488899999998,0.0,0,0.5060698889999999,0.646411086,0.0,0,0.0,0.616829418,0,0.0,0.0,0.418190072,0.0,0.0,0.489001368,0.0,0.0,0.146466328,0.52121665,0.54021046,0.0,0.0,0.5108134089999999,0,0.690438013,0.524119837,0.73517061,0.675158975,0.0,0.0,0.0,0.0,0.645101391,0.7287241729999999,0.095094099,0.125747681,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,755,351,0.917909092,0.803190053,0.265747539,0.7166488879999999,0.83394957,0.0,0.163842607,0.0,0,0.0,0.320920568,0.0,0,0.0,0.410184902,0,0.0,0.0,0.506134501,0.0,0.0,1.008839737,0.399089715,0.0,0.0,0.46337336799999995,0.436067053,0.0,0.0,0.0,0,0.771315315,0.562657249,0.444288825,0.0,0.0,0.0,0.0,0.0,0.548059764,0.7184894829999999,0.11053074,0.20085726199999998,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
Point6,756,210,0.875134381,0.8311863829999999,0.198812623,0.775336832,0.791944675,0.0,0.35689386,0.0,0,0.595849189,0.215556389,0.0,0,0.46664805600000003,0.128631682,0,0.0,0.0,0.18431865,0.0,0.0,0.340254716,0.0,0.0,0.550252623,0.406500999,0.0,0.0,0.0,0.0,0,0.368694267,0.228715086,0.618256913,0.660146101,0.0,0.0,0.0,0.0,0.509327026,0.656217133,0.066875276,0.133744356,gran_lung,30,endothelial,endothelial,nonimmune,5,1
Point6,757,116,0.9364362279999999,0.832748849,0.22291878399999998,0.734730973,0.832083369,0.0,0.07226820099999999,0.47920355600000003,0,0.775482433,0.710603848,0.0,0,0.0,0.502526596,0,0.0,0.0,0.564324916,0.0,0.0,0.0,0.0,0.0,0.7518233190000001,0.354748313,0.599040803,0.0,0.0,0.66607106,0,0.628077975,0.189698239,0.839765403,0.6720697240000001,0.0,0.0,0.0,0.0,0.7211654190000001,0.8365507879999999,0.138368397,0.148900585,gran_lung,30,immune,CD11b/c_CD206_Mac/Mono,myeloid,1,13
